Pot(SSA1),F_Pmax(SSA1),Energia(SSA1),Media(SSA1),Var(SSA1),Max(SSA1),Min(SSA1),Pot(SSA2),F_Pmax(SSA2),Energia(SSA2),Media(SSA2),Var(SSA2),Max(SSA2),Min(SSA2),Pot(SSA3),F_Pmax(SSA3),Energia(SSA3),Media(SSA3),Var(SSA3),Max(SSA3),Min(SSA3),Tipo
0.013380374775649071,22.8828125,13.76786277452931,0.0028460968271885267,4.9117604039038745e-06,0.013380374775649071,0.0003061578901033916,0.018767795256967586,1.18359375,9.166452921672521,0.003095160875291958,7.820541319475557e-06,0.018767795256967586,0.0005982546292820553,0.01364605911071237,1.18359375,10.723612551876538,0.0031415660256780952,6.561552544295658e-06,0.01364605911071237,2.9146047775286408e-05,Tele
0.013380374775649071,22.8828125,13.76786277452931,0.0028460968271885267,4.9117604039038745e-06,0.013380374775649071,0.0003061578901033916,0.018767795256967586,1.18359375,9.166452921672521,0.003095160875291958,7.820541319475557e-06,0.018767795256967586,0.0005982546292820553,0.01364605911071237,1.18359375,10.723612551876538,0.0031415660256780952,6.561552544295658e-06,0.01364605911071237,2.9146047775286408e-05,Tele
0.013380374775649071,22.8828125,13.76786277452931,0.0028460968271885267,4.9117604039038745e-06,0.013380374775649071,0.0003061578901033916,0.018767795256967586,1.18359375,9.166452921672521,0.003095160875291958,7.820541319475557e-06,0.018767795256967586,0.0005982546292820553,0.01364605911071237,1.18359375,10.723612551876538,0.0031415660256780952,6.561552544295658e-06,0.01364605911071237,2.9146047775286408e-05,Tele
0.013380374775649071,22.8828125,13.76786277452931,0.0028460968271885267,4.9117604039038745e-06,0.013380374775649071,0.0003061578901033916,0.018767795256967586,1.18359375,9.166452921672521,0.003095160875291958,7.820541319475557e-06,0.018767795256967586,0.0005982546292820553,0.01364605911071237,1.18359375,10.723612551876538,0.0031415660256780952,6.561552544295658e-06,0.01364605911071237,2.9146047775286408e-05,Tele
0.013380374775649071,22.8828125,13.76786277452931,0.0028460968271885267,4.9117604039038745e-06,0.013380374775649071,0.0003061578901033916,0.018767795256967586,1.18359375,9.166452921672521,0.003095160875291958,7.820541319475557e-06,0.018767795256967586,0.0005982546292820553,0.01364605911071237,1.18359375,10.723612551876538,0.0031415660256780952,6.561552544295658e-06,0.01364605911071237,2.9146047775286408e-05,Tele
0.013380374775649071,22.8828125,13.76786277452931,0.0028460968271885267,4.9117604039038745e-06,0.013380374775649071,0.0003061578901033916,0.018767795256967586,1.18359375,9.166452921672521,0.003095160875291958,7.820541319475557e-06,0.018767795256967586,0.0005982546292820553,0.01364605911071237,1.18359375,10.723612551876538,0.0031415660256780952,6.561552544295658e-06,0.01364605911071237,2.9146047775286408e-05,Tele
0.013380374775649071,22.8828125,13.76786277452931,0.0028460968271885267,4.9117604039038745e-06,0.013380374775649071,0.0003061578901033916,0.018767795256967586,1.18359375,9.166452921672521,0.003095160875291958,7.820541319475557e-06,0.018767795256967586,0.0005982546292820553,0.01364605911071237,1.18359375,10.723612551876538,0.0031415660256780952,6.561552544295658e-06,0.01364605911071237,2.9146047775286408e-05,Tele
0.013380374775649071,22.8828125,13.76786277452931,0.0028460968271885267,4.9117604039038745e-06,0.013380374775649071,0.0003061578901033916,0.018767795256967586,1.18359375,9.166452921672521,0.003095160875291958,7.820541319475557e-06,0.018767795256967586,0.0005982546292820553,0.01364605911071237,1.18359375,10.723612551876538,0.0031415660256780952,6.561552544295658e-06,0.01364605911071237,2.9146047775286408e-05,Tele
0.03548252079639452,1.380859375,12.25284054054361,0.0037368748395610503,3.0053215147373853e-05,0.03548252079639452,0.0002968061349864063,0.0017924600558086054,17.556640625,0.18765175139146664,0.0009685254911544421,2.3111284955724346e-07,0.0017924600558086054,0.0002768038489004342,0.002397353405283268,49.7109375,0.1097858282358458,0.0006124834971699368,3.0243756010739964e-07,0.002397353405283268,1.0497348347942009e-05,Tele
0.04267540737946037,1.380859375,15.368158340386021,0.003809699272597958,3.8894510594746114e-05,0.04267540737946037,0.00032741027253663506,0.001818610344700182,19.923828125,0.1280984209620222,0.000978284562107634,2.2711972770440268e-07,0.001818610344700182,0.0002966271865728616,0.00242513241348667,49.7109375,0.06957164605261223,0.0006081173600419399,2.906002169609227e-07,0.00242513241348667,1.0850603923613124e-05,Tele
0.035009052558655974,1.380859375,13.025097391898756,0.003889447790402802,3.1975168107387546e-05,0.035009052558655974,0.0003452418667993207,0.0018227361264189098,18.345703125,0.16098329938179767,0.0010345424554320881,2.469015034787323e-07,0.0018227361264189098,0.0003198626475024084,0.0024915331627900707,49.7109375,0.09506224230196114,0.000648367921270464,3.3700154033613294e-07,0.0024915331627900707,1.08109991137777e-05,Tele
0.03689828326361274,1.380859375,9.63339540227125,0.0040936756874635155,3.503303376583327e-05,0.03689828326361274,0.0003165809846073039,0.0019417956891033773,18.54296875,0.20322306522401018,0.0010714611388111992,2.793825635411136e-07,0.0019417956891033773,0.0003134193651455573,0.0027027108221007816,49.7109375,0.1263231791483755,0.0006819083537329255,3.805823406032538e-07,0.0027027108221007816,9.366247212374193e-06,Tele
0.04586166793449234,1.97265625,19.942888110631515,0.0036581354460093907,5.7677109906932564e-05,0.04586166793449234,0.0002435209429085226,0.0011711959376046023,18.345703125,0.06734705121498398,0.0006811117364650108,1.0597068444870183e-07,0.0011711959376046023,0.00020394681784381986,0.0015677718013117582,49.7109375,0.028561754797756054,0.0004144702931990042,1.3632832254773614e-07,0.0015677718013117582,6.499012630981039e-06,Tele
0.03430977001719959,1.380859375,13.787510556153755,0.0038015542573453086,3.1965436050311246e-05,0.03430977001719959,0.00038773292200158885,0.001764646980091052,18.740234375,0.14448024636437548,0.001018714136703939,1.994768873372825e-07,0.001764646980091052,0.00035899666281753875,0.0025730022085527085,49.7109375,0.0782497327896598,0.00062159473473267,3.1405583233111335e-07,0.0025730022085527085,8.939649758277798e-06,Tele
0.03786895211367734,1.18359375,9.356479451804532,0.004197164476310383,3.7004326107409414e-05,0.03786895211367734,0.0003118931319338789,0.0020227345209608734,22.48828125,0.19333127744626577,0.0011010144493837244,3.052615626237121e-07,0.0020227345209608734,0.00031207609002304593,0.0028213680948592544,49.7109375,0.10403773543271128,0.0006970167194301775,3.96286993843581e-07,0.0028213680948592544,1.0762259241152001e-05,Tele
0.036616313531405355,1.380859375,10.857119034762468,0.004049326693987359,3.4586927941739674e-05,0.036616313531405355,0.0003191631403911483,0.0019471870755932643,18.345703125,0.2080287192208996,0.0010607858608369335,2.722365976635269e-07,0.0019471870755932643,0.00031080011167404124,0.002630483747852607,49.7109375,0.11258991502340729,0.0006710437759954894,3.6684100998323884e-07,0.002630483747852607,7.803658893597445e-06,Tele
0.036616313531405355,1.380859375,10.857119034762468,0.004049326693987359,3.4586927941739674e-05,0.036616313531405355,0.0003191631403911483,0.0019471870755932643,18.345703125,0.2080287192208996,0.0010607858608369335,2.722365976635269e-07,0.0019471870755932643,0.00031080011167404124,0.002630483747852607,49.7109375,0.11258991502340729,0.0006710437759954894,3.6684100998323884e-07,0.002630483747852607,7.803658893597445e-06,Tele
0.03850314849560445,1.380859375,10.253886824225756,0.004203252352954287,3.7563565118479674e-05,0.03850314849560445,0.0003502443167918578,0.0021813171257555274,18.1484375,0.2854435365845186,0.001121170760161873,2.964060699095549e-07,0.0021813171257555274,0.00034993005149027285,0.0028136908940329147,49.7109375,0.19108087443604566,0.000700366308977151,3.956580099782788e-07,0.0028136908940329147,5.209767287164411e-06,Tele
0.15701568449303446,2.3671875,141.00403785312562,0.00894442834458475,0.0004718329536778319,0.15701568449303446,0.00023310758484176755,0.006571291400833606,13.4140625,0.8133042956734253,0.0011979328777948833,1.6465747478354684e-06,0.006571291400833606,0.00019339858234286407,0.0014815652658495234,49.513671875,0.10773679986048738,0.00039812457589214595,1.1177149600518134e-07,0.0014815652658495234,5.565054917437587e-07,Tele
0.035521006643812414,1.380859375,10.938151602211601,0.003916894771803396,3.363457172760004e-05,0.035521006643812414,0.0003399010548310816,0.001980320217753154,13.80859375,0.2263399346112681,0.0010381225777790428,2.5397568404613764e-07,0.001980320217753154,0.00032324652134878875,0.002567400143705407,49.7109375,0.14553893638746626,0.0006511391021231195,3.455806862491297e-07,0.002567400143705407,7.183299373098267e-06,Tele
0.03570551087233795,1.380859375,12.530287171938943,0.003929933948958517,3.27654089420203e-05,0.03570551087233795,0.0003478924295164193,0.0020080279690242045,18.345703125,0.33955136913051437,0.0010627261806836613,2.615456316690094e-07,0.0020080279690242045,0.0003263329658624623,0.0025723722701154438,49.7109375,0.2179196544749952,0.0006606909148548587,3.5599636657106327e-07,0.0025723722701154438,4.34708138307273e-06,Tele
0.030821485755293046,1.380859375,5.838547848981994,0.003432700889608523,2.3721138581939024e-05,0.030821485755293046,0.00010895546646457445,0.011025759669547592,23.869140625,1.8940400168940603,0.0014311316856370781,1.8391714765332712e-06,0.011025759669547592,0.00013500379840157724,0.02349824876326418,49.908203125,2.022553929684409,0.0017327976554612134,7.726852994753688e-06,0.02349824876326418,5.3888883099087546e-06,Loc
0.03488778728527256,1.380859375,6.876071347872366,0.0039027588611875354,3.087553149488637e-05,0.03488778728527256,0.0002641617115879361,0.009175386357260064,49.908203125,1.115717656465432,0.001266258974014216,2.309537429506306e-06,0.009175386357260064,1.3229861728844287e-05,0.004967604078256195,29.58984375,0.81673840659675,0.0013596457716282281,7.037542346070962e-07,0.004967604078256195,0.0003029086939365518,Loc
0.04228477431018661,49.7109375,5.282205444190105,0.0032980998398523128,2.5815459293339227e-05,0.04228477431018661,0.00017161096336508784,0.017559336995571866,1.380859375,2.1180615386829484,0.0024312156294047167,9.086416235558267e-06,0.017559336995571866,9.27382934907859e-05,0.00732563192382649,29.984375,1.0581886599322101,0.0021915275681546136,3.208101815310478e-06,0.00732563192382649,0.0001092491117169878,Loc
0.04228477431018661,49.7109375,5.282205444190105,0.0032980998398523128,2.5815459293339227e-05,0.04228477431018661,0.00017161096336508784,0.017559336995571866,1.380859375,2.1180615386829484,0.0024312156294047167,9.086416235558267e-06,0.017559336995571866,9.27382934907859e-05,0.00732563192382649,29.984375,1.0581886599322101,0.0021915275681546136,3.208101815310478e-06,0.00732563192382649,0.0001092491117169878,Loc
0.034389445277625816,1.380859375,6.683442022837297,0.003880038397145475,3.0025073483357936e-05,0.034389445277625816,0.00024138425894144872,0.010982905650873592,49.513671875,0.8083813355121134,0.0012119923101573447,2.6577466995853e-06,0.010982905650873592,1.4701416246727777e-05,0.003967377666514244,16.767578125,0.3586234765280855,0.0011976643141477143,4.2945652462816575e-07,0.003967377666514244,0.00027557085022513085,Loc
0.024886219375620317,1.380859375,3.8715794796499963,0.003056855493829628,1.5454982031496864e-05,0.024886219375620317,9.685182849268755e-05,0.020533195461342864,49.513671875,1.460410402517098,0.001639993382600963,5.048577065655146e-06,0.020533195461342864,0.000108467694801757,0.003907004355555732,26.43359375,0.6551833551830009,0.0012947569652630982,6.00940363782279e-07,0.003907004355555732,0.000266160196621068,Loc
0.03217026799967818,1.380859375,6.043967862756364,0.003685180352602437,2.649090147229526e-05,0.03217026799967818,0.00016636724445876562,0.005332009681823696,22.48828125,0.6456631722270252,0.0013925429817843768,9.279241174946809e-07,0.005332009681823696,0.00017370676792411677,0.011828486321655821,49.513671875,0.9297499044559976,0.0013095537870402233,2.8976726439971854e-06,0.011828486321655821,3.252304321693384e-05,Loc
0.035999217160828566,1.380859375,7.20549141760406,0.003988822585493114,3.310905035816668e-05,0.035999217160828566,0.0002766372971826227,0.0038241041724027297,19.134765625,0.5652492037331773,0.0013603761328535575,5.310642570682557e-07,0.0038241041724027297,0.00033216883401081335,0.007307923129650985,39.84765625,0.7390647388336967,0.0011292612076991848,1.6004900571720534e-06,0.007307923129650985,6.011429922317575e-06,Loc
0.03662628438323742,1.380859375,7.510153137122846,0.0040974999275723845,3.4799388870646306e-05,0.03662628438323742,0.00025474023727343944,0.009394002735377903,41.8203125,0.6186374736274503,0.0010516348671042678,2.092723068665315e-06,0.009394002735377903,1.3693942580873033e-05,0.0036783060932808315,18.1484375,0.3649669666837958,0.0012852650041065214,4.502334783384913e-07,0.0036783060932808315,0.00029729073601865815,Loc
0.06387340699078425,49.31640625,7.509755286369537,0.003113785424810131,4.654027065087117e-05,0.06387340699078425,9.324249557486549e-05,0.019098439541403375,1.380859375,2.3288412995008287,0.002276760480376274,9.50874565669834e-06,0.019098439541403375,1.6904547099632294e-05,0.010018052957464685,30.970703125,1.2927940382543337,0.001702519539710599,2.5090244288773014e-06,0.010018052957464685,4.577501717908038e-05,Loc
0.02877263827554507,1.380859375,5.055146634603301,0.0034040245345737163,2.0866529339874572e-05,0.02877263827554507,0.00013383355259462813,0.0225969440227114,49.513671875,1.584968181036113,0.0016727066462343893,7.387064379823245e-06,0.0225969440227114,1.5480375578701993e-05,0.009014732803197993,28.208984375,1.2477027895458508,0.0017192359568163561,2.2664854196429242e-06,0.009014732803197993,0.00017757439364263,Loc
0.020343704065646274,1.380859375,3.3566430207264384,0.003015662288051019,1.284610537806684e-05,0.020343704065646274,2.2906375648645708e-05,0.013659401242927777,49.513671875,1.1618633117483512,0.0018109003598321277,3.010367911552082e-06,0.013659401242927777,0.00022348737612171198,0.00600734325646658,30.181640625,0.729252002547213,0.001301625484813773,9.979291582492455e-07,0.00600734325646658,0.00021485854315510662,Loc
0.020343704065646274,1.380859375,3.3566430207264384,0.003015662288051019,1.284610537806684e-05,0.020343704065646274,2.2906375648645708e-05,0.013659401242927777,49.513671875,1.1618633117483512,0.0018109003598321277,3.010367911552082e-06,0.013659401242927777,0.00022348737612171198,0.00600734325646658,30.181640625,0.729252002547213,0.001301625484813773,9.979291582492455e-07,0.00600734325646658,0.00021485854315510662,Loc
0.020343704065646274,1.380859375,3.3566430207264384,0.003015662288051019,1.284610537806684e-05,0.020343704065646274,2.2906375648645708e-05,0.013659401242927777,49.513671875,1.1618633117483512,0.0018109003598321277,3.010367911552082e-06,0.013659401242927777,0.00022348737612171198,0.00600734325646658,30.181640625,0.729252002547213,0.001301625484813773,9.979291582492455e-07,0.00600734325646658,0.00021485854315510662,Loc
0.020343704065646274,1.380859375,3.3566430207264384,0.003015662288051019,1.284610537806684e-05,0.020343704065646274,2.2906375648645708e-05,0.013659401242927777,49.513671875,1.1618633117483512,0.0018109003598321277,3.010367911552082e-06,0.013659401242927777,0.00022348737612171198,0.00600734325646658,30.181640625,0.729252002547213,0.001301625484813773,9.979291582492455e-07,0.00600734325646658,0.00021485854315510662,Loc
0.036202532917364416,49.7109375,4.182958675835066,0.003219051507668579,2.0891559548661668e-05,0.036202532917364416,0.00010981732362717685,0.01278515598960781,1.380859375,1.7237991163452149,0.0022332988480825784,4.165608578302664e-06,0.01278515598960781,0.0003400526000794742,0.008780925572620476,17.162109375,1.162772706597179,0.001666660026441571,1.5773204036294746e-06,0.008780925572620476,0.00020433070612479155,Loc
0.036202532917364416,49.7109375,4.182958675835066,0.003219051507668579,2.0891559548661668e-05,0.036202532917364416,0.00010981732362717685,0.01278515598960781,1.380859375,1.7237991163452149,0.0022332988480825784,4.165608578302664e-06,0.01278515598960781,0.0003400526000794742,0.008780925572620476,17.162109375,1.162772706597179,0.001666660026441571,1.5773204036294746e-06,0.008780925572620476,0.00020433070612479155,Loc
0.036202532917364416,49.7109375,4.182958675835066,0.003219051507668579,2.0891559548661668e-05,0.036202532917364416,0.00010981732362717685,0.01278515598960781,1.380859375,1.7237991163452149,0.0022332988480825784,4.165608578302664e-06,0.01278515598960781,0.0003400526000794742,0.008780925572620476,17.162109375,1.162772706597179,0.001666660026441571,1.5773204036294746e-06,0.008780925572620476,0.00020433070612479155,Loc
0.036202532917364416,49.7109375,4.182958675835066,0.003219051507668579,2.0891559548661668e-05,0.036202532917364416,0.00010981732362717685,0.01278515598960781,1.380859375,1.7237991163452149,0.0022332988480825784,4.165608578302664e-06,0.01278515598960781,0.0003400526000794742,0.008780925572620476,17.162109375,1.162772706597179,0.001666660026441571,1.5773204036294746e-06,0.008780925572620476,0.00020433070612479155,Loc
0.036202532917364416,49.7109375,4.182958675835066,0.003219051507668579,2.0891559548661668e-05,0.036202532917364416,0.00010981732362717685,0.01278515598960781,1.380859375,1.7237991163452149,0.0022332988480825784,4.165608578302664e-06,0.01278515598960781,0.0003400526000794742,0.008780925572620476,17.162109375,1.162772706597179,0.001666660026441571,1.5773204036294746e-06,0.008780925572620476,0.00020433070612479155,Loc
0.02837412057924627,1.380859375,5.177542431516413,0.003164283002166565,1.9654393591906136e-05,0.02837412057924627,0.0003019939505986374,0.009022301886920488,17.359375,1.318406221322131,0.0015067835075755313,1.4887519249503438e-06,0.009022301886920488,0.0003103872539344457,0.01013458604586489,49.908203125,1.607831973000401,0.0014722986990406903,3.4710582380733463e-06,0.01013458604586489,6.395945792107144e-06,Loc
0.03404767878241071,1.380859375,9.771859861206208,0.0037973696805026864,3.02036376172909e-05,0.03404767878241071,0.00032619885323104364,0.01155535467204756,17.75390625,4.148972685955765,0.0014269407413885849,1.2874711292751495e-06,0.01155535467204756,0.0002608757784344102,0.006249104483206185,49.513671875,2.986304105065524,0.0013173186803995015,1.8737205573150716e-06,0.006249104483206185,8.195982771746178e-05,Reg
0.07053739933142202,5.91796875,237.21733983516188,0.013062976089676371,0.00028679826081887,0.07053739933142202,0.00020304842603012136,0.03253507682435496,16.17578125,75.44209384534001,0.009239752385860715,4.7526983534765145e-05,0.03253507682435496,0.00015150200997942126,0.027439667748465582,43.201171875,69.10731944001695,0.006781819529665605,4.905374972384459e-05,0.027439667748465582,3.8454704127580727e-05,Reg
0.018620378166938106,2.169921875,13.259569628633216,0.00347604122486786,1.733902301663897e-05,0.018620378166938106,0.0002858883921182413,0.006836453541466203,16.373046875,6.9514442705154,0.002440280295886904,2.849295632946399e-06,0.006836453541466203,0.00013652442800150103,0.008085413388684695,49.31640625,6.222583099192418,0.0020267149122098218,4.3286532977736156e-06,0.008085413388684695,4.343684801224267e-05,Reg
0.034276024204535765,1.380859375,11.629273368969809,0.0038614178861178226,2.9869223359932477e-05,0.034276024204535765,0.0002472697715067196,0.010821560208214452,16.17578125,4.972962283131634,0.0017815250445306688,2.0651893188587044e-06,0.010821560208214452,0.00020364410583942504,0.00817611237370981,47.73828125,3.959176626449594,0.0017021668318205699,3.471848868887398e-06,0.00817611237370981,8.248544938246671e-05,Reg
0.03212351614302131,1.380859375,8.259946800489509,0.0037260901176776494,2.830736110038722e-05,0.03212351614302131,8.572622560300259e-05,0.013323352288791038,24.4609375,5.387711157792737,0.001457632674331029,2.040163671315258e-06,0.013323352288791038,1.0527410154384227e-05,0.006515941718333765,49.119140625,3.5426434349330664,0.0015020283313493474,2.118181604583762e-06,0.006515941718333765,0.00010629155432661635,Reg
0.02290279148805084,1.380859375,3.262158584823809,0.0028103820631894035,1.4945289593133052e-05,0.02290279148805084,9.309879274889262e-05,0.009548988070678685,43.201171875,1.0520649129812276,0.0015380685770484607,3.0133022020985957e-06,0.009548988070678685,5.210778767458476e-05,0.003707606359347629,24.4609375,0.4664681937677873,0.0014068748473614289,8.522968608052565e-07,0.003707606359347629,0.00013664879295234486,Reg
0.0316885744458707,1.380859375,10.970071261193862,0.004513248737533018,3.1233198039979724e-05,0.0316885744458707,0.00011828666454772751,0.019628712624122305,30.576171875,7.0961922413272704,0.0038193982176375632,1.224683397899551e-05,0.019628712624122305,9.809395459427138e-05,0.02401132603352845,39.650390625,6.2723324760804475,0.003920678040632565,2.330282543053841e-05,0.02401132603352845,0.00010601867256341131,Reg
0.03440264914984646,1.380859375,8.652932319199229,0.0038008540351630905,3.063411850835682e-05,0.03440264914984646,0.0004086752418588545,0.012924780734110079,18.1484375,3.337714870606101,0.001395410846465148,1.6367570725928302e-06,0.012924780734110079,0.00032304391054407137,0.006293363464955219,49.119140625,1.6043927485041884,0.0010776326528144943,1.1855904608600292e-06,0.006293363464955219,9.219869035736864e-05,Reg
0.03374458455654584,1.380859375,10.073476717158876,0.0037132007714030576,2.934491289639754e-05,0.03374458455654584,0.00043153438441531823,0.012970074612779728,17.951171875,5.281315385026185,0.0013803617545441647,1.8628102954734562e-06,0.012970074612779728,0.0003288259120362304,0.011850698105055466,49.513671875,2.8178486360854778,0.001235724936523603,2.3095733355980563e-06,0.011850698105055466,0.00010490716443052378,Reg
0.02829435727927684,1.380859375,9.209697037202917,0.0032798425190188802,1.9204068462223996e-05,0.02829435727927684,0.00020943824764925792,0.012414755077894347,21.107421875,7.105709805974289,0.0019166095005044427,2.4732701076657537e-06,0.012414755077894347,9.262370823250965e-07,0.011085462694589676,49.31640625,6.429267513447337,0.0019755512847676655,4.020142741026599e-06,0.011085462694589676,0.00012448752506270453,Reg
0.03375268617018065,1.380859375,9.372950366487004,0.003776157521676917,2.9732257673857172e-05,0.03375268617018065,0.0003517367614374688,0.011855013086350341,18.345703125,4.250022576169959,0.0016524008101585232,1.8854670012908036e-06,0.011855013086350341,0.0002330314924533195,0.006540636485772134,48.52734375,3.0272320928832386,0.0014605299753839389,2.3639506081840617e-06,0.006540636485772134,4.9777468919938016e-05,Reg
0.03445404372521853,1.380859375,9.039791696702137,0.004016844464021771,3.0957681113357916e-05,0.03445404372521853,0.0002188451600782046,0.011919793465207067,17.75390625,2.909128958128277,0.0014119607000969761,1.763519644892274e-06,0.011919793465207067,0.00017898909069909402,0.00787376284461351,49.119140625,1.9303181316660072,0.0012030021317602803,1.8419040825289292e-06,0.00787376284461351,3.5893133686675394e-05,Reg
0.03315831485693572,1.380859375,8.15236562759428,0.003815332714965498,2.9439712874273864e-05,0.03315831485693572,0.00012098864767933337,0.012711804473675275,23.869140625,4.463992694058,0.0013624680128920053,2.2396687146770526e-06,0.012711804473675275,0.00010498208707881247,0.0053856739450337246,49.119140625,2.383028572776085,0.001180229492961118,1.344262314747821e-06,0.0053856739450337246,6.820221158703051e-05,Reg
0.03281122247057414,1.380859375,8.435059486397954,0.0036650659052727104,2.7485425991339184e-05,0.03281122247057414,0.00011167774503101513,0.012443930489671948,23.27734375,5.317318517948689,0.0013826226722953392,1.811219930753053e-06,0.012443930489671948,0.00010968144794829405,0.005292431353871497,46.5546875,3.183452622519999,0.0013466076294043447,1.6941450326335752e-06,0.005292431353871497,7.882075699331282e-05,Reg
0.03172533496745876,1.380859375,7.248685433796925,0.003776269758611488,2.5872654513704745e-05,0.03172533496745876,0.00017672230859648062,0.01011342131480035,41.42578125,3.1663138692534614,0.001564633057776911,4.2909797096437536e-06,0.01011342131480035,4.8406927268010006e-05,0.006628988330067092,18.9375,1.9110885220668283,0.0016950147982198469,1.3140964558688254e-06,0.006628988330067092,0.00025478769234327134,Reg
0.03172533496745876,1.380859375,7.248685433796925,0.003776269758611488,2.5872654513704745e-05,0.03172533496745876,0.00017672230859648062,0.01011342131480035,41.42578125,3.1663138692534614,0.001564633057776911,4.2909797096437536e-06,0.01011342131480035,4.8406927268010006e-05,0.006628988330067092,18.9375,1.9110885220668283,0.0016950147982198469,1.3140964558688254e-06,0.006628988330067092,0.00025478769234327134,Reg
0.03624471909071827,1.380859375,7.507877981387561,0.0040651374491473356,3.369245437539672e-05,0.03624471909071827,0.0002205394141547094,0.004787700073922255,24.658203125,0.9617140279952203,0.0013694338987617534,6.639489656825193e-07,0.004787700073922255,0.0002641104620170965,0.006026008392689349,38.466796875,1.0019018885278723,0.001035596929304477,1.3359825008502987e-06,0.006026008392689349,1.523333269655157e-05,Reg
0.034563635749316014,1.380859375,6.9042877696641805,0.003952652073374557,3.0639216082052685e-05,0.034563635749316014,0.00018578005730676843,0.006358974347646456,49.513671875,1.1236585129473382,0.0010670882462570919,1.619926333637792e-06,0.006358974347646456,1.641637022764223e-05,0.0038716092917687093,17.162109375,0.6173507344893147,0.0012132283925440398,4.200848826954748e-07,0.0038716092917687093,0.00022638340471264846,Reg
0.0328892394965283,1.380859375,6.158011530235638,0.003702202167952467,2.6931220840847115e-05,0.0328892394965283,0.00014382233176904306,0.009994906397367727,49.908203125,1.4876891236868006,0.0011277804651335785,2.1048444262108754e-06,0.009994906397367727,5.626013828530199e-05,0.003723453965039733,16.767578125,0.6271006819247616,0.0011262789174462783,3.440662808815954e-07,0.003723453965039733,0.00021327794484111976,Reg
0.0328892394965283,1.380859375,6.158011530235638,0.003702202167952467,2.6931220840847115e-05,0.0328892394965283,0.00014382233176904306,0.009994906397367727,49.908203125,1.4876891236868006,0.0011277804651335785,2.1048444262108754e-06,0.009994906397367727,5.626013828530199e-05,0.003723453965039733,16.767578125,0.6271006819247616,0.0011262789174462783,3.440662808815954e-07,0.003723453965039733,0.00021327794484111976,Reg
0.0328892394965283,1.380859375,6.158011530235638,0.003702202167952467,2.6931220840847115e-05,0.0328892394965283,0.00014382233176904306,0.009994906397367727,49.908203125,1.4876891236868006,0.0011277804651335785,2.1048444262108754e-06,0.009994906397367727,5.626013828530199e-05,0.003723453965039733,16.767578125,0.6271006819247616,0.0011262789174462783,3.440662808815954e-07,0.003723453965039733,0.00021327794484111976,Reg
